"Author","MinRating","MaxRating","MedRating","AvgRating"
"A1derfulperson",2.29225607135648,2.29225607135648,2.29225607135648,2.29225607135648
"AAMain",1.94939000664491,3.37966803403365,2.14283490298003,2.32635607340708
"ABNarrative",1.76342799356294,1.76342799356294,1.76342799356294,1.76342799356294
"ABSOLute06",2.13672056715641,2.77158748088126,2.45415402401883,2.45415402401883
"ABYSSDEA",3.1360860973841,3.1360860973841,3.1360860973841,3.1360860973841
"ABZB13",2.35983548233989,2.35983548233989,2.35983548233989,2.35983548233989
"ABerryRandomWriter",2.80140371001736,3.37602918172818,3.07773117965239,3.08505469046598
"ABitWeird",2.87794695162919,3.058426024457,2.9681864880431,2.9681864880431
"ABooklySolo (ksquared83)",2.57170883180869,2.57170883180869,2.57170883180869,2.57170883180869
"ACKenobi11",2.33041377334919,4.51662790776235,3.07753282907513,3.09680494345098
"ACSkywalker",2.72997428569956,2.72997428569956,2.72997428569956,2.72997428569956
"ACelestialDream",2.4996870826184,2.4996870826184,2.4996870826184,2.4996870826184
"AClever_Username",3.04571405894087,3.04571405894087,3.04571405894087,3.04571405894087
"ACourtofSnakesandStars",2.93901977644867,2.93901977644867,2.93901977644867,2.93901977644867
"ADGAEA",1.67209785793572,2.37291200297011,2.03742649794062,2.00451084511883
"ADPyramid",2.62531245096167,2.62531245096167,2.62531245096167,2.62531245096167
"ADbLOCK",3.12775251583297,3.12775251583297,3.12775251583297,3.12775251583297
"ADivingQueen",2.12057393120585,2.12057393120585,2.12057393120585,2.12057393120585
"ADoctorARoseandAShip",2.34242268082221,2.34242268082221,2.34242268082221,2.34242268082221
"AFlockOfBagels",2.76417613239033,2.76417613239033,2.76417613239033,2.76417613239033
"AGreekDemigod",2.21218760440396,3.04805317311561,2.61201259123027,2.65367734511471
"AHopefulVoice",2.19589965240923,2.19589965240923,2.19589965240923,2.19589965240923
"AJGhostWolf",3.57333584006607,3.57333584006607,3.57333584006607,3.57333584006607
"AJ_Writes_Nooks",1.38021124171161,2.40823996531185,1.67724630029472,1.78573595190322
"AJfanfic",2.55144999797288,3.67513650446799,2.8234742291703,2.91815018926962
"AKP31E",1.73239375982297,1.73239375982297,1.73239375982297,1.73239375982297
"AManOfMyth",2.93951925261862,2.93951925261862,2.93951925261862,2.93951925261862
"AMedina",1.89209460269048,2.06069784035361,1.97639622152205,1.97639622152205
"AMournfulHowlInTheNight",5.32087918865266,5.32087918865266,5.32087918865266,5.32087918865266
"ANGSWIN",2.76417613239033,2.81690383937566,2.790539985883,2.790539985883
"ANNDITORIUM",2.68930885912362,3.69478063601206,2.99122607569249,3.12510519027606
"ANTchan",2.55750720190566,2.9415114326344,2.81603013646003,2.79069320905072
"AO98",2.72997428569956,3.39932753215868,3.03100879942856,3.04782985417884
"APMorin",2.59879050676312,2.59879050676312,2.59879050676312,2.59879050676312
"APendingThought",2.5705429398819,3.40654018043396,2.79309160017658,2.95836309022396
"APerfectNobody",2.72345567203519,2.72345567203519,2.72345567203519,2.72345567203519
"APgeeksout",1.6232492903979,2.07554696139253,1.84939812589522,1.84939812589522
"ARAGAKIGORO",2.2405492482826,2.2405492482826,2.2405492482826,2.2405492482826
"ARC655",3.09933527768596,3.09933527768596,3.09933527768596,3.09933527768596
"ASadHermitStory",1.69019608002851,2.90848501887865,2.8463371121298,2.48167273701232
"ASecretShipper",2.56702636615906,2.56702636615906,2.56702636615906,2.56702636615906
"ASinglePlotIdea",2.80002935924413,3.61310151696691,3.28610343933142,3.24633443871847
"ASiriusAuthor (OneTrueSirius)",2.66275783168157,2.66275783168157,2.66275783168157,2.66275783168157
"ASongofSixpence",3.27044590801796,3.27044590801796,3.27044590801796,3.27044590801796
"AStarWarsFan",1.47712125471966,3.95573584227767,2.35505868255591,2.39566458549832
"ATMachine (orphan_account)",1.85125834871908,1.85125834871908,1.85125834871908,1.85125834871908
"AWholeSentientHam",2.9532763366673,2.9532763366673,2.9532763366673,2.9532763366673
"AZNKIM",3.15745676813423,3.15745676813423,3.15745676813423,3.15745676813423
"AZTX",1.51851393987789,1.51851393987789,1.51851393987789,1.51851393987789
"A_Canceled_Stamp",2.73399928653839,3.13161866434913,2.93280897544376,2.93280897544376
"A_Cinnamon_Roll",0.845098040014257,0.845098040014257,0.845098040014257,0.845098040014257
"A_Horse_Called_Hwin",3.4896772916637,3.4896772916637,3.4896772916637,3.4896772916637
"A_Lover_of_Nature",2.69897000433602,2.69897000433602,2.69897000433602,2.69897000433602
"A_Manda_Lorian",2.10720996964787,2.10720996964787,2.10720996964787,2.10720996964787
"A_Nobelmonster",2.02938377768521,2.02938377768521,2.02938377768521,2.02938377768521
"A_Phoenix_Inferno_K20",2.56937390961505,3.06032002868829,2.85614381933922,2.83549539424544
"A_Pilgrim_In_Zion",3.10957854690439,3.10957854690439,3.10957854690439,3.10957854690439
"A_Random_Pillow (orphan_account)",3.27392678010053,3.27392678010053,3.27392678010053,3.27392678010053
"A_Roadside_Attraction",1.90848501887865,2.72509452108147,2.31678976998006,2.31678976998006
"A_Shieldmaiden_of_Rohan",2.25767857486918,3.18752072083646,2.49554433754645,2.59297689072881
"A_Side_of_Curly_Fries",2.8662873390842,2.8662873390842,2.8662873390842,2.8662873390842
"A_Smiling_Face",2.89707700320942,2.89707700320942,2.89707700320942,2.89707700320942
"A_Spark_Of_Hope",1.60205999132796,2.46538285144842,1.89762709129044,1.98835664468894
"A_Starry_Night",1.8750612633917,2.28780172993023,2.02118929906994,2.06135076413062
"A_Stranded_Grand_Admiral",1.94448267215017,1.94448267215017,1.94448267215017,1.94448267215017
"A_Touch_Of_Insanity",3.06483221973857,3.30920417967041,3.18701819970449,3.18701819970449
"A_Undomiel",2.51054501020661,2.68214507637383,2.63413917755952,2.61524211042487
"A_Voice_in_the_Desert",2.98632377705077,3.03382569395331,3.01007473550204,3.01007473550204
"A_beautiful_lie",3.69284691927723,3.69284691927723,3.69284691927723,3.69284691927723
"A_chinchilla_with_lightsaber",1.67209785793572,1.67209785793572,1.67209785793572,1.67209785793572
"A_dork",2.10037054511756,2.10037054511756,2.10037054511756,2.10037054511756
"A_fallen_prince_A_worthy_hero",2.80821097292422,2.80821097292422,2.80821097292422,2.80821097292422
"A_fangirl_alone",1.63346845557959,1.63346845557959,1.63346845557959,1.63346845557959
"A_fluffer_nutter",1.47712125471966,1.8750612633917,1.73269142572421,1.70439134238995
"A_little_wizard_lad",2.33445375115093,2.33445375115093,2.33445375115093,2.33445375115093
"Aariel",1.81291335664286,3.64845759428252,2.70788552431283,2.71291149826193
"Aaron2Bu",0.301029995663981,0.301029995663981,0.301029995663981,0.301029995663981
"Aaronantium",1.95904139232109,2.76117581315573,2.36010860273841,2.36010860273841
"Aaveena",2.8555191556678,3.15289959639375,3.00420937603077,3.00420937603077
"AayHan",2.48572142648158,3.02448566769917,2.75510354709037,2.75510354709037
"AayalaMaro",3.44310645673727,3.44310645673727,3.44310645673727,3.44310645673727
"Abacura",3.11760269169008,3.34262004255335,3.23011136712172,3.23011136712172
"AbandonShip",1.83884909073726,2.98407703390283,2.2319763408597,2.32171970158987
"Abboh",2.34044411484012,3.36567514045592,2.64836001098093,2.79110289869953
"AbbyGel",2.8819549713396,2.8819549713396,2.8819549713396,2.8819549713396
"AbbyNormal831",2.75434833571102,2.75434833571102,2.75434833571102,2.75434833571102
"Abenteuerfrosch",1.63346845557959,1.63346845557959,1.63346845557959,1.63346845557959
"AberrantRen",2.88930170250631,2.88930170250631,2.88930170250631,2.88930170250631
"Abhorsen44",1.79934054945358,3.07481644064517,2.43707849504938,2.43707849504938
"Abidos",3.26764098234592,3.26764098234592,3.26764098234592,3.26764098234592
"Abinaryboi",2.63346845557959,3.04610478724604,2.90728759564719,2.87353710853
"AbnormalMind777",1.8750612633917,2.44404479591808,2.15955302965489,2.15955302965489
"Abnormal_Cleric",2.11394335230684,2.28555730900777,2.19975033065731,2.19975033065731
"AbrilOpal",3.25719842613934,3.25719842613934,3.25719842613934,3.25719842613934
"Absolute Toilet (VisceraNight)",2.19589965240923,2.19589965240923,2.19589965240923,2.19589965240923
"AbsoluteCreed",2.59439255037543,3.66482994114309,3.19750497532192,3.18130582075004
"AbstractionDesolation",2.14921911265538,2.28780172993023,2.24797326636181,2.22833136964914
"AcademiaCrypt",2.86981820797933,3.34084054981233,2.8767949762007,3.02915124466412
"Acastus",2.8234742291703,2.8234742291703,2.8234742291703,2.8234742291703
"AcatnamedPhil",2.34439227368511,2.72509452108147,2.53474339738329,2.53474339738329
"Account_Created",2.02118929906994,2.76715586608218,2.6159500516564,2.46809840560284
"Acct",1.07918124604762,1.66275783168157,1.25460126116555,1.33111348202334
"Ace Raven of Clan Chaos (Music_is_life_2788)",2.58883172559421,2.58883172559421,2.58883172559421,2.58883172559421
"Ace20tsf",1.72427586960079,1.72427586960079,1.72427586960079,1.72427586960079
"AceQueenKing",1.89762709129044,3.54826654517075,2.73798732633343,2.80012671924316
"Ace_Beef",1.99563519459755,1.99563519459755,1.99563519459755,1.99563519459755
"Ace_Evergreen",1.72427586960079,3.34576569311449,2.66382248179933,2.69174499369085
"Ace_of_Stars",3.03822263836872,3.07003786660776,3.05413025248824,3.05413025248824
"Ace_sama",3.49789674291322,3.74873055609849,3.57657168406529,3.607732994359
"Acelaces",3.16196661636407,3.16196661636407,3.16196661636407,3.16196661636407
"Aceofstars16",2.53402610605613,3.87771680086498,3.11854505295661,3.10718214876073
"AcesArtscape",1.07918124604762,1.07918124604762,1.07918124604762,1.07918124604762
"Acespacedweller",3.48628876096057,3.48628876096057,3.48628876096057,3.48628876096057
"Achellias",2.75663610824585,4.31655739997777,3.73743782883758,3.63701729147469
"Achernar",1.7160033436348,1.94448267215017,1.83024300789248,1.83024300789248
"AchromaticAgent",2.77887447200274,2.77887447200274,2.77887447200274,2.77887447200274
"AcieReyloPawesome",2.91434315711944,2.91434315711944,2.91434315711944,2.91434315711944
"ActualWritesThings",2.02938377768521,2.25767857486918,2.09177726680943,2.11765422154331
"AdaliaK",2.36172783601759,3.99642410395509,3.2211533219547,3.15818290341283
"Adari_Amris",2.40823996531185,2.40823996531185,2.40823996531185,2.40823996531185
"Adarian",2.73639650227664,3.03422726077055,2.8853118815236,2.8853118815236
"Adaris",2.87390159786446,4.03782475058834,3.43120288455652,3.43305881132691
"Addie_Lover_of_Stories",2.62531245096167,2.62531245096167,2.62531245096167,2.62531245096167
"Addromedia",3.15381486434453,3.15381486434453,3.15381486434453,3.15381486434453
"AdelaFromJaneEyre",3.15775888604686,3.15775888604686,3.15775888604686,3.15775888604686
"AdelaideAnagram",0.602059991327962,2.86093662070009,1.91381385238372,1.81447593828959
"Adelphrexia",3.47508980338901,3.47508980338901,3.47508980338901,3.47508980338901
"AdenaWolf",3.53237213356788,3.53237213356788,3.53237213356788,3.53237213356788
"AdiGallia9",2.20139712432045,3.09096307659573,2.59217675739587,2.57028772560292
"Adishailan",4.02804229509075,4.02804229509075,4.02804229509075,4.02804229509075
"AdministrativeCatBoy",3.46134843364798,3.46134843364798,3.46134843364798,3.46134843364798
"AdmiralTDeVanto",2.37291200297011,3.09898963940118,2.73595082118564,2.73595082118564
"Admiral_Byzantium",1.73239375982297,1.73239375982297,1.73239375982297,1.73239375982297
"Adolescentcatlady",2.04921802267018,2.52244423350632,2.21677291528831,2.25130202168828
"AdorableDoom",2.27875360095283,3.30578115125498,2.7351905430782,2.77333891084507
"Adsdragonlover",3.77158748088126,3.77158748088126,3.77158748088126,3.77158748088126
"Adsecula",2.38021124171161,3.23954972084047,2.41995574848976,2.67990557034728
"Adunno",2.14612803567824,2.14612803567824,2.14612803567824,2.14612803567824
"AdvancedTreeLover",1.89762709129044,2.39619934709574,2.29401253481642,2.23053078111076
"AdvertisementForTheHeart",2.66275783168157,3.4945719842302,3.15866398081399,3.10533126557525
"Aedyn",2.43616264704076,2.53019969820308,2.48318117262192,2.48318117262192
"Aegistic",2.62940959910272,2.62940959910272,2.62940959910272,2.62940959910272
"Aelfwynn",2.16136800223497,3.43168534468601,2.6434481899266,2.73319265787882
"Aelig",2.53655844257153,3.49899936358015,3.21113203945572,3.137480598442
"Aelyna",1.77815125038364,1.77815125038364,1.77815125038364,1.77815125038364
"Aemilius21",2.22010808804005,2.22010808804005,2.22010808804005,2.22010808804005
"AenaFirestar",2.89817648349768,2.89817648349768,2.89817648349768,2.89817648349768
"Aenigmatic",3.1296898921993,3.1296898921993,3.1296898921993,3.1296898921993
"Aer",3.98771094313031,3.98771094313031,3.98771094313031,3.98771094313031
"Aerial312",2.56229286445647,2.79726754083072,2.6797802026436,2.6797802026436
"Aeriels_Stories",2.78390357927274,3.68250608593901,3.47173165148005,3.36085098064608
"Aerumna",1.04139268515823,1.04139268515823,1.04139268515823,1.04139268515823
"Aerykai",2.34635297445064,2.62013605497376,2.48713837547719,2.48207055173303
"Aeschyli",2.30319605742049,2.30319605742049,2.30319605742049,2.30319605742049
"Aeshdan",3.60605874941031,3.60605874941031,3.60605874941031,3.60605874941031
"Aesthetic_Wreck",2.94398887507377,2.94398887507377,2.94398887507377,2.94398887507377
"Aether (ThatAloneOne)",2.62838893005031,2.94448267215017,2.78643580110024,2.78643580110024
"AetherBunny",1.65321251377534,3.26481782300954,2.49415459401844,2.58831310401354
"Aetherschreiber",2.31597034545692,3.50893352605003,3.01492007791942,2.95309947902833
"Aethersprite",3.80078579032776,3.80078579032776,3.80078579032776,3.80078579032776
"Afraid",2.15228834438306,2.15228834438306,2.15228834438306,2.15228834438306
"Agapushka",1.60205999132796,2.58883172559421,2.33243845991561,2.24783997416774
"AgateHearts",1.73239375982297,2.26245108973043,1.81286195476288,1.90514218976979
"AgathaG",2.04139268515822,2.04139268515822,2.04139268515822,2.04139268515822
"AgentCodywolf",3.17289469775218,3.28533222764388,3.22911346269803,3.22911346269803
"AgentFrostbite",1.66275783168157,1.66275783168157,1.66275783168157,1.66275783168157
"AgentMalkere",3.1978316933289,3.66067578833852,3.42925374083371,3.42925374083371
"AgentMaryMargaretSkitz",2.07918124604762,2.69284691927723,2.63144376901317,2.46782397811268
"AgentNerd",2.89762709129044,3.65263306808311,3.26387267686522,3.26394392073168
"AgentStannerShipper",3.07114529045108,3.07114529045108,3.07114529045108,3.07114529045108
"Agentpeggicarter",3.35102285258412,3.35102285258412,3.35102285258412,3.35102285258412
"Agentrogers17",3.07371835034612,3.07371835034612,3.07371835034612,3.07371835034612
"Aggimagination",2.53402610605613,3.10002573010786,2.817025918082,2.817025918082
"Aggression",3.15442397311465,3.15442397311465,3.15442397311465,3.15442397311465
"AghMySpleen",1.27875360095283,1.27875360095283,1.27875360095283,1.27875360095283
"AgrippaSpoleto",2.1430148002541,2.8463371121298,2.57559602520666,2.53110763716932
"Agustin_drunk",2.38381536598043,2.38381536598043,2.38381536598043,2.38381536598043
"Ahatmadeofcheese",3.0640834359636,3.0640834359636,3.0640834359636,3.0640834359636
"Ahdoka99",1.63346845557959,3.14829409743475,2.69284691927723,2.49153649076385
"Ahmad_Soekowi",1.27875360095283,1.27875360095283,1.27875360095283,1.27875360095283
"Ahriah (TheBubbliciousGenius)",1.82607480270083,1.82607480270083,1.82607480270083,1.82607480270083
"Ahsoka7567",2.00860017176192,2.00860017176192,2.00860017176192,2.00860017176192
"AhsokaFreakinTano",3.44762309776029,3.44762309776029,3.44762309776029,3.44762309776029
"AhsokaHermioneGamgee",1.54406804435028,1.93951925261862,1.66275783168157,1.71544837621682
"AhsokaLegend",2.65030752313194,3.06295783408451,2.77303246181846,2.81483257021334
"AhsokaSkywalker8",3.24846371755103,3.24846371755103,3.24846371755103,3.24846371755103
"AhsokaTheBrave",3.44684771015581,4.55120594374791,4.18985511378961,4.06263625589778
"Ahsoka_Rose",2.40483371661994,2.40483371661994,2.40483371661994,2.40483371661994
"Ahsokasupremacy",3.00817418400643,3.49623754516674,3.20897851727625,3.20307293471189
"Ahtohallann",1.68124123737559,1.68124123737559,1.68124123737559,1.68124123737559
"AiKat (OldEmeraldEye)",1.30102999566398,2.11394335230684,1.95632355310916,1.82399848774673
"Aiacha_Teia_Kyto",2.13353890837022,2.91907809237607,2.52630850037315,2.52630850037315
"Aiambia",2.99343623049761,3.4667193716816,3.10148691709446,3.16578235909203
"Aicosu",2.67760695272049,3.41580772763554,3.26126286879249,3.11697704847464
"AidanChase",2.28555730900777,2.28555730900777,2.28555730900777,2.28555730900777
"Aideen",2.66181268553726,2.97680833733807,2.81931051143766,2.81931051143766
"Aifsaath",2.3096301674259,3.74233228235715,3.49623754516674,3.18273333164993
"AileensFeather",3.23070431361257,3.23070431361257,3.23070431361257,3.23070431361257
"Ailelie",3.51851393987789,3.51851393987789,3.51851393987789,3.51851393987789
"Aileuromania",2.53402610605613,2.53402610605613,2.53402610605613,2.53402610605613
"AilsaAbigail",2.8109042806687,2.8109042806687,2.8109042806687,2.8109042806687
"Ailyn_Writes_Poorly",0.477121254719662,0.477121254719662,0.477121254719662,0.477121254719662
"Aina_Agras",2.43933269383026,2.43933269383026,2.43933269383026,2.43933269383026
"AirTrafficControl",2.69722934275972,3.19506899646859,2.94614916961415,2.94614916961415
"Airelery",0.301029995663981,2.39794000867204,1.91523017501548,1.63235758859175
"Airlock_Failure",1.90848501887865,2.71683772329952,2.52113808370404,2.3821536086274
"AirlocksandAviaries",3.0565237240791,3.0565237240791,3.0565237240791,3.0565237240791
"Aisha_Luv",2.62117628177504,2.62117628177504,2.62117628177504,2.62117628177504
"Aislynn092",2.28555730900777,4.3206447113554,3.30310101018159,3.30310101018159
"Aj (aj2245)",2.64443858946784,2.97634997900327,2.81039428423556,2.81039428423556
"Ajpendragon",2.32221929473392,2.66838591669,2.49530260571196,2.49530260571196
"Akade",1.72427586960079,1.72427586960079,1.72427586960079,1.72427586960079
"Akaihyou",2.23552844690755,2.93399316383124,2.5847608053694,2.5847608053694
"Akashne",2.08635983067475,2.70500795933334,2.61278385671974,2.46805054890927
"AkiRah",2.55870857053317,3.06258198422816,2.74896286125616,2.77576334028438
"Aki_Wolf",2.23552844690755,2.23552844690755,2.23552844690755,2.23552844690755
"Akishia",2.72098574415374,2.72098574415374,2.72098574415374,2.72098574415374
"Akrasiel (NemesisNecrosis)",2.17026171539496,2.17026171539496,2.17026171539496,2.17026171539496
"Aku_Cinta_Kamu",3.50406288267869,3.50406288267869,3.50406288267869,3.50406288267869
"Al_Holmes",2.74115159885178,2.74115159885178,2.74115159885178,2.74115159885178
"Al_Tano_218",2.92220627743902,2.92220627743902,2.92220627743902,2.92220627743902
"Alaiis",3.37456506072277,3.37456506072277,3.37456506072277,3.37456506072277
"AlamoGirl80",2.05690485133647,2.05690485133647,2.05690485133647,2.05690485133647
"Alania",2.5092025223311,3.29885307640971,2.63346845557959,2.81384135144013
"Alarose",3.66726611938227,3.66726611938227,3.66726611938227,3.66726611938227
"AlasPoorCesario",2.59439255037543,2.65609820201283,2.62524537619413,2.62524537619413
"Alaska934",2.52891670027765,2.52891670027765,2.52891670027765,2.52891670027765
"Albert12",3.60788374435699,3.60788374435699,3.60788374435699,3.60788374435699
"Albert98",2.05690485133647,2.05690485133647,2.05690485133647,2.05690485133647
"AlbertFinestein",3.17318626841227,3.17318626841227,3.17318626841227,3.17318626841227
"Alberta_Sunrise",2.76342799356294,3.53857373380686,3.24452451157008,3.19672370426615
"Albeva",0.778151250383644,0.778151250383644,0.778151250383644,0.778151250383644
"Albion19",3.54045461367141,3.54045461367141,3.54045461367141,3.54045461367141
"Albiona",2.11727129565576,2.11727129565576,2.11727129565576,2.11727129565576
"Alcalina",3.78682237949919,3.88064212640428,3.83373225295174,3.83373225295174
"Alcyone",2.75966784468963,2.75966784468963,2.75966784468963,2.75966784468963
"Aldaroshka",0.698970004336019,0.698970004336019,0.698970004336019,0.698970004336019
